MODEL	MAINEFFS	MLE_BETA	SE	Z_MEAN	A_MEAN	PRIOR_BETA	SE	ADD_PROB
73	6722 7342	0	0	0	0	0	0	0.5
73	6014	0	0	0	0	0	0	0.5
73	341	0	0	0	0	0	0	0.5
73	7342	0	0	0	0	0	0	0.5
73	5013	0	0	0	0	0	0	0.5
73	6722	0	0	0	0	0	0	0.5
74	-1	0	0	0	0	0	0	0
74	5688	0	0	0	0	0	0	0.5
74	609	0	0	0	0	0	0	0.5
74	4419	0	0	0	0	0	0	0.5
74	6722 7342	0	0	0	0	0	0	0.5
74	6014	0	0	0	0	0	0	0.5
74	6325	0	0	0	0	0	0	0.5
74	7342	0	0	0	0	0	0	0.5
74	5013	0	0	0	0	0	0	0.5
74	6722	0	0	0	0	0	0	0.5
75	-1	0	0	0	0	0	0	0
75	5688	0	0	0	0	0	0	0.5
75	609	0	0	0	0	0	0	0.5
75	4419	0	0	0	0	0	0	0.5
75	6722 7342	0	0	0	0	0	0	0.5
75	6014	0	0	0	0	0	0	0.5
75	6325	0	0	0	0	0	0	0.5
75	7342	0	0	0	0	0	0	0.5
75	5013	0	0	0	0	0	0	0.5
75	6722	0	0	0	0	0	0	0.5
76	-1	0	0	0	0	0	0	0
76	5688	0	0	0	0	0	0	0.5
76	609	0	0	0	0	0	0	0.5
76	6722	0	0	0	0	0	0	0.5
76	6722 7342	0	0	0	0	0	0	0.5
76	6014	0	0	0	0	0	0	0.5
76	6325	0	0	0	0	0	0	0.5
76	7342	0	0	0	0	0	0	0.5
76	5013	0	0	0	0	0	0	0.5
77	-1	0	0	0	0	0	0	0
77	5688	0	0	0	0	0	0	0.5
77	609	0	0	0	0	0	0	0.5
77	6722	0	0	0	0	0	0	0.5
77	4275	0	0	0	0	0	0	0.5
77	6014	0	0	0	0	0	0	0.5
77	6325	0	0	0	0	0	0	0.5
77	7342	0	0	0	0	0	0	0.5
77	5013	0	0	0	0	0	0	0.5
78	-1	0	0	0	0	0	0	0
78	5688	0	0	0	0	0	0	0.5
78	609	0	0	0	0	0	0	0.5
78	6722	0	0	0	0	0	0	0.5
78	4275	0	0	0	0	0	0	0.5
78	6014	0	0	0	0	0	0	0.5
78	6325	0	0	0	0	0	0	0.5
78	5013	0	0	0	0	0	0	0.5
79	-1	0	0	0	0	0	0	0
79	5688	0	0	0	0	0	0	0.5
79	609	0	0	0	0	0	0	0.5
79	6722	0	0	0	0	0	0	0.5
79	4275	0	0	0	0	0	0	0.5
79	5013	0	0	0	0	0	0	0.5
79	6325	0	0	0	0	0	0	0.5
80	-1	0	0	0	0	0	0	0
80	5688	0	0	0	0	0	0	0.5
80	609	0	0	0	0	0	0	0.5
80	6722	0	0	0	0	0	0	0.5
80	4275	0	0	0	0	0	0	0.5
80	5013	0	0	0	0	0	0	0.5
80	812	0	0	0	0	0	0	0.5
81	-1	0	0	0	0	0	0	0
81	5688	0	0	0	0	0	0	0.5
81	812	0	0	0	0	0	0	0.5
81	6722	0	0	0	0	0	0	0.5
81	4275	0	0	0	0	0	0	0.5
81	5013	0	0	0	0	0	0	0.5
82	-1	0	0	0	0	0	0	0
82	5688	0	0	0	0	0	0	0.5
82	812	0	0	0	0	0	0	0.5
82	6722	0	0	0	0	0	0	0.5
82	4275	0	0	0	0	0	0	0.5
82	5013	0	0	0	0	0	0	0.5
83	-1	0	0	0	0	0	0	0
83	5688	0	0	0	0	0	0	0.5
83	812	0	0	0	0	0	0	0.5
83	6722	0	0	0	0	0	0	0.5
83	4275	0	0	0	0	0	0	0.5
83	1456	0	0	0	0	0	0	0.5
84	-1	0	0	0	0	0	0	0
84	5688	0	0	0	0	0	0	0.5
84	812	0	0	0	0	0	0	0.5
84	6722	0	0	0	0	0	0	0.5
84	4275	0	0	0	0	0	0	0.5
84	1456	0	0	0	0	0	0	0.5
84	5786	0	0	0	0	0	0	0.5
85	-1	0	0	0	0	0	0	0
85	5688	0	0	0	0	0	0	0.5
85	812	0	0	0	0	0	0	0.5
85	6722	0	0	0	0	0	0	0.5
85	4275	0	0	0	0	0	0	0.5
85	1456	0	0	0	0	0	0	0.5
85	5786	0	0	0	0	0	0	0.5
85	1732	0	0	0	0	0	0	0.5
86	-1	0	0	0	0	0	0	0
86	5688	0	0	0	0	0	0	0.5
86	812	0	0	0	0	0	0	0.5
86	6722	0	0	0	0	0	0	0.5
86	4275	0	0	0	0	0	0	0.5
86	4081	0	0	0	0	0	0	0.5
86	5786	0	0	0	0	0	0	0.5
86	1732	0	0	0	0	0	0	0.5
87	-1	0	0	0	0	0	0	0
87	5688	0	0	0	0	0	0	0.5
87	812	0	0	0	0	0	0	0.5
87	6722	0	0	0	0	0	0	0.5
87	4275	0	0	0	0	0	0	0.5
87	4081	0	0	0	0	0	0	0.5
87	5786	0	0	0	0	0	0	0.5
88	-1	0	0	0	0	0	0	0
88	5688	0	0	0	0	0	0	0.5
88	812	0	0	0	0	0	0	0.5
88	6722	0	0	0	0	0	0	0.5
88	4275	0	0	0	0	0	0	0.5
88	4081	0	0	0	0	0	0	0.5
88	5786	0	0	0	0	0	0	0.5
88	7243	0	0	0	0	0	0	0.5
89	-1	0	0	0	0	0	0	0
89	5688	0	0	0	0	0	0	0.5
89	812	0	0	0	0	0	0	0.5
89	6722	0	0	0	0	0	0	0.5
89	4275	0	0	0	0	0	0	0.5
89	4081	0	0	0	0	0	0	0.5
89	5786	0	0	0	0	0	0	0.5
89	7243	0	0	0	0	0	0	0.5
89	7208	0	0	0	0	0	0	0.5
90	-1	0	0	0	0	0	0	0
90	5688	0	0	0	0	0	0	0.5
90	812	0	0	0	0	0	0	0.5
90	6722	0	0	0	0	0	0	0.5
90	4275	0	0	0	0	0	0	0.5
90	4081	0	0	0	0	0	0	0.5
90	5786	0	0	0	0	0	0	0.5
90	7243	0	0	0	0	0	0	0.5
90	7208	0	0	0	0	0	0	0.5
91	-1	0	0	0	0	0	0	0
91	5688	0	0	0	0	0	0	0.5
91	812	0	0	0	0	0	0	0.5
91	6722	0	0	0	0	0	0	0.5
91	4275	0	0	0	0	0	0	0.5
91	4081	0	0	0	0	0	0	0.5
91	7208	0	0	0	0	0	0	0.5
91	7243	0	0	0	0	0	0	0.5
92	-1	0	0	0	0	0	0	0
92	5688	0	0	0	0	0	0	0.5
92	812	0	0	0	0	0	0	0.5
92	6722	0	0	0	0	0	0	0.5
92	4275	0	0	0	0	0	0	0.5
92	4081	0	0	0	0	0	0	0.5
92	7208	0	0	0	0	0	0	0.5
92	7243	0	0	0	0	0	0	0.5
92	6824	0	0	0	0	0	0	0.5
93	-1	0	0	0	0	0	0	0
93	5688	0	0	0	0	0	0	0.5
93	812	0	0	0	0	0	0	0.5
93	6722	0	0	0	0	0	0	0.5
93	4275	0	0	0	0	0	0	0.5
93	4081	0	0	0	0	0	0	0.5
93	7208	0	0	0	0	0	0	0.5
93	5687	0	0	0	0	0	0	0.5
93	6824	0	0	0	0	0	0	0.5
94	-1	0	0	0	0	0	0	0
94	5688	0	0	0	0	0	0	0.5
94	812	0	0	0	0	0	0	0.5
94	2907	0	0	0	0	0	0	0.5
94	4275	0	0	0	0	0	0	0.5
94	4081	0	0	0	0	0	0	0.5
94	7208	0	0	0	0	0	0	0.5
94	5687	0	0	0	0	0	0	0.5
94	6824	0	0	0	0	0	0	0.5
95	-1	0	0	0	0	0	0	0
95	5688	0	0	0	0	0	0	0.5
95	812	0	0	0	0	0	0	0.5
95	2907	0	0	0	0	0	0	0.5
95	4275	0	0	0	0	0	0	0.5
95	4081	0	0	0	0	0	0	0.5
95	7208	0	0	0	0	0	0	0.5
95	5687	0	0	0	0	0	0	0.5
95	6824	0	0	0	0	0	0	0.5
95	2097	0	0	0	0	0	0	0.5
96	-1	0	0	0	0	0	0	0
96	5688	0	0	0	0	0	0	0.5
96	812	0	0	0	0	0	0	0.5
96	2907	0	0	0	0	0	0	0.5
96	4275	0	0	0	0	0	0	0.5
96	4081	0	0	0	0	0	0	0.5
96	7208	0	0	0	0	0	0	0.5
96	5687	0	0	0	0	0	0	0.5
96	506	0	0	0	0	0	0	0.5
96	2097	0	0	0	0	0	0	0.5
97	-1	0	0	0	0	0	0	0
97	5688	0	0	0	0	0	0	0.5
97	812	0	0	0	0	0	0	0.5
97	2907	0	0	0	0	0	0	0.5
97	4275	0	0	0	0	0	0	0.5
97	2097	0	0	0	0	0	0	0.5
97	7208	0	0	0	0	0	0	0.5
97	5687	0	0	0	0	0	0	0.5
97	506	0	0	0	0	0	0	0.5
98	-1	0	0	0	0	0	0	0
98	5688	0	0	0	0	0	0	0.5
98	812	0	0	0	0	0	0	0.5
98	2907	0	0	0	0	0	0	0.5
98	4275	0	0	0	0	0	0	0.5
98	2097	0	0	0	0	0	0	0.5
98	7208	0	0	0	0	0	0	0.5
98	506	0	0	0	0	0	0	0.5
99	-1	0	0	0	0	0	0	0
99	5688	0	0	0	0	0	0	0.5
99	812	0	0	0	0	0	0	0.5
99	2907	0	0	0	0	0	0	0.5
99	4275	0	0	0	0	0	0	0.5
99	2097	0	0	0	0	0	0	0.5
99	7208	0	0	0	0	0	0	0.5
99	506	0	0	0	0	0	0	0.5
100	-1	0	0	0	0	0	0	0
100	5688	0	0	0	0	0	0	0.5
100	812	0	0	0	0	0	0	0.5
100	506	0	0	0	0	0	0	0.5
100	4275	0	0	0	0	0	0	0.5
100	2097	0	0	0	0	0	0	0.5
100	7208	0	0	0	0	0	0	0.5
101	-1	0	0	0	0	0	0	0
101	5688	0	0	0	0	0	0	0.5
101	812	0	0	0	0	0	0	0.5
101	5431	0	0	0	0	0	0	0.5
101	4275	0	0	0	0	0	0	0.5
101	2097	0	0	0	0	0	0	0.5
101	7208	0	0	0	0	0	0	0.5
102	-1	0	0	0	0	0	0	0
102	5688	0	0	0	0	0	0	0.5
102	812	0	0	0	0	0	0	0.5
102	5431	0	0	0	0	0	0	0.5
102	4275	0	0	0	0	0	0	0.5
102	2097	0	0	0	0	0	0	0.5
102	7208	0	0	0	0	0	0	0.5
102	554	0	0	0	0	0	0	0.5
103	-1	0	0	0	0	0	0	0
103	5688	0	0	0	0	0	0	0.5
103	812	0	0	0	0	0	0	0.5
103	5431	0	0	0	0	0	0	0.5
103	4275	0	0	0	0	0	0	0.5
103	2097	0	0	0	0	0	0	0.5
103	7208	0	0	0	0	0	0	0.5
103	5918	0	0	0	0	0	0	0.5
104	-1	0	0	0	0	0	0	0
104	5688	0	0	0	0	0	0	0.5
104	812	0	0	0	0	0	0	0.5
104	5431	0	0	0	0	0	0	0.5
104	4275	0	0	0	0	0	0	0.5
104	2097	0	0	0	0	0	0	0.5
104	4665	0	0	0	0	0	0	0.5
104	5918	0	0	0	0	0	0	0.5
105	-1	0	0	0	0	0	0	0
105	5688	0	0	0	0	0	0	0.5
105	531	0	0	0	0	0	0	0.5
105	5431	0	0	0	0	0	0	0.5
105	4275	0	0	0	0	0	0	0.5
105	2097	0	0	0	0	0	0	0.5
105	4665	0	0	0	0	0	0	0.5
105	5918	0	0	0	0	0	0	0.5
106	-1	0	0	0	0	0	0	0
106	5688	0	0	0	0	0	0	0.5
106	531	0	0	0	0	0	0	0.5
106	5431	0	0	0	0	0	0	0.5
106	4275	0	0	0	0	0	0	0.5
106	5918	0	0	0	0	0	0	0.5
106	4665	0	0	0	0	0	0	0.5
107	-1	0	0	0	0	0	0	0
107	6355	0	0	0	0	0	0	0.5
107	531	0	0	0	0	0	0	0.5
107	5431	0	0	0	0	0	0	0.5
107	4275	0	0	0	0	0	0	0.5
107	5918	0	0	0	0	0	0	0.5
107	4665	0	0	0	0	0	0	0.5
108	-1	0	0	0	0	0	0	0
108	6355	0	0	0	0	0	0	0.5
108	2297	0	0	0	0	0	0	0.5
108	5431	0	0	0	0	0	0	0.5
108	4275	0	0	0	0	0	0	0.5
108	5918	0	0	0	0	0	0	0.5
108	4665	0	0	0	0	0	0	0.5
109	-1	0	0	0	0	0	0	0
109	6355	0	0	0	0	0	0	0.5
109	2297	0	0	0	0	0	0	0.5
109	6571	0	0	0	0	0	0	0.5
109	4275	0	0	0	0	0	0	0.5
109	5918	0	0	0	0	0	0	0.5
109	4665	0	0	0	0	0	0	0.5
110	-1	0	0	0	0	0	0	0
110	6355	0	0	0	0	0	0	0.5
110	411	0	0	0	0	0	0	0.5
110	6571	0	0	0	0	0	0	0.5
110	4275	0	0	0	0	0	0	0.5
110	5918	0	0	0	0	0	0	0.5
110	4665	0	0	0	0	0	0	0.5
111	-1	0	0	0	0	0	0	0
111	6355	0	0	0	0	0	0	0.5
111	411	0	0	0	0	0	0	0.5
111	6065	0	0	0	0	0	0	0.5
111	4275	0	0	0	0	0	0	0.5
111	5918	0	0	0	0	0	0	0.5
111	4665	0	0	0	0	0	0	0.5
112	-1	0	0	0	0	0	0	0
112	6355	0	0	0	0	0	0	0.5
112	411	0	0	0	0	0	0	0.5
112	6065	0	0	0	0	0	0	0.5
112	5621	0	0	0	0	0	0	0.5
112	5918	0	0	0	0	0	0	0.5
112	4665	0	0	0	0	0	0	0.5
113	-1	0	0	0	0	0	0	0
113	6355	0	0	0	0	0	0	0.5
113	411	0	0	0	0	0	0	0.5
113	6065	0	0	0	0	0	0	0.5
113	5621	0	0	0	0	0	0	0.5
113	5918	0	0	0	0	0	0	0.5
113	4665	0	0	0	0	0	0	0.5
113	4275	0	0	0	0	0	0	0.5
114	-1	0	0	0	0	0	0	0
114	4033	0	0	0	0	0	0	0.5
114	411	0	0	0	0	0	0	0.5
114	6065	0	0	0	0	0	0	0.5
114	5621	0	0	0	0	0	0	0.5
114	5918	0	0	0	0	0	0	0.5
114	4665	0	0	0	0	0	0	0.5
114	4275	0	0	0	0	0	0	0.5
115	-1	0	0	0	0	0	0	0
115	4033	0	0	0	0	0	0	0.5
115	411	0	0	0	0	0	0	0.5
115	6065	0	0	0	0	0	0	0.5
115	5621	0	0	0	0	0	0	0.5
115	5918	0	0	0	0	0	0	0.5
115	4665	0	0	0	0	0	0	0.5
115	4275	0	0	0	0	0	0	0.5
115	3309	0	0	0	0	0	0	0.5
116	-1	0	0	0	0	0	0	0
116	4033	0	0	0	0	0	0	0.5
116	411	0	0	0	0	0	0	0.5
116	6065	0	0	0	0	0	0	0.5
116	5621	0	0	0	0	0	0	0.5
116	5918	0	0	0	0	0	0	0.5
116	3309	0	0	0	0	0	0	0.5
116	4275	0	0	0	0	0	0	0.5
117	-1	0	0	0	0	0	0	0
117	4033	0	0	0	0	0	0	0.5
117	411	0	0	0	0	0	0	0.5
117	6065	0	0	0	0	0	0	0.5
117	5621	0	0	0	0	0	0	0.5
117	5918	0	0	0	0	0	0	0.5
117	3309	0	0	0	0	0	0	0.5
117	1569	0	0	0	0	0	0	0.5
118	-1	0	0	0	0	0	0	0
118	4033	0	0	0	0	0	0	0.5
118	411	0	0	0	0	0	0	0.5
118	6065	0	0	0	0	0	0	0.5
118	5621	0	0	0	0	0	0	0.5
118	5918	0	0	0	0	0	0	0.5
118	3309	0	0	0	0	0	0	0.5
118	1569	0	0	0	0	0	0	0.5
118	1565	0	0	0	0	0	0	0.5
119	-1	0	0	0	0	0	0	0
119	4033	0	0	0	0	0	0	0.5
119	411	0	0	0	0	0	0	0.5
119	6065	0	0	0	0	0	0	0.5
119	5621	0	0	0	0	0	0	0.5
119	5918	0	0	0	0	0	0	0.5
119	3309	0	0	0	0	0	0	0.5
119	1569	0	0	0	0	0	0	0.5
119	1565	0	0	0	0	0	0	0.5
119	6672	0	0	0	0	0	0	0.5
120	-1	0	0	0	0	0	0	0
120	4033	0	0	0	0	0	0	0.5
120	411	0	0	0	0	0	0	0.5
120	6065	0	0	0	0	0	0	0.5
120	5821	0	0	0	0	0	0	0.5
120	5918	0	0	0	0	0	0	0.5
120	3309	0	0	0	0	0	0	0.5
120	1569	0	0	0	0	0	0	0.5
120	1565	0	0	0	0	0	0	0.5
120	6672	0	0	0	0	0	0	0.5
121	-1	0	0	0	0	0	0	0
121	4033	0	0	0	0	0	0	0.5
121	411	0	0	0	0	0	0	0.5
121	2849	0	0	0	0	0	0	0.5
121	5821	0	0	0	0	0	0	0.5
121	5918	0	0	0	0	0	0	0.5
121	3309	0	0	0	0	0	0	0.5
121	1569	0	0	0	0	0	0	0.5
121	1565	0	0	0	0	0	0	0.5
121	6672	0	0	0	0	0	0	0.5
122	-1	0	0	0	0	0	0	0
122	4033	0	0	0	0	0	0	0.5
122	6672	0	0	0	0	0	0	0.5
122	2849	0	0	0	0	0	0	0.5
122	5821	0	0	0	0	0	0	0.5
122	5918	0	0	0	0	0	0	0.5
122	3309	0	0	0	0	0	0	0.5
122	1569	0	0	0	0	0	0	0.5
122	1565	0	0	0	0	0	0	0.5
123	-1	0	0	0	0	0	0	0
123	4033	0	0	0	0	0	0	0.5
123	6672	0	0	0	0	0	0	0.5
123	2849	0	0	0	0	0	0	0.5
123	5821	0	0	0	0	0	0	0.5
123	5918	0	0	0	0	0	0	0.5
123	3309	0	0	0	0	0	0	0.5
123	1569	0	0	0	0	0	0	0.5
123	5979	0	0	0	0	0	0	0.5
124	-1	0	0	0	0	0	0	0
124	4033	0	0	0	0	0	0	0.5
124	6672	0	0	0	0	0	0	0.5
124	6386	0	0	0	0	0	0	0.5
124	5821	0	0	0	0	0	0	0.5
124	5918	0	0	0	0	0	0	0.5
124	3309	0	0	0	0	0	0	0.5
124	1569	0	0	0	0	0	0	0.5
124	5979	0	0	0	0	0	0	0.5
125	-1	0	0	0	0	0	0	0
125	4033	0	0	0	0	0	0	0.5
125	6672	0	0	0	0	0	0	0.5
125	6386	0	0	0	0	0	0	0.5
125	5821	0	0	0	0	0	0	0.5
125	5918	0	0	0	0	0	0	0.5
125	3309	0	0	0	0	0	0	0.5
125	1569	0	0	0	0	0	0	0.5
126	-1	0	0	0	0	0	0	0
126	4033	0	0	0	0	0	0	0.5
126	6672	0	0	0	0	0	0	0.5
126	6386	0	0	0	0	0	0	0.5
126	5821	0	0	0	0	0	0	0.5
126	5918	0	0	0	0	0	0	0.5
126	1569	0	0	0	0	0	0	0.5
127	-1	0	0	0	0	0	0	0
127	4033	0	0	0	0	0	0	0.5
127	6672	0	0	0	0	0	0	0.5
127	6386	0	0	0	0	0	0	0.5
127	5821	0	0	0	0	0	0	0.5
127	5918	0	0	0	0	0	0	0.5
127	1569	0	0	0	0	0	0	0.5
127	2242	0	0	0	0	0	0	0.5
128	-1	0	0	0	0	0	0	0
128	4033	0	0	0	0	0	0	0.5
128	6672	0	0	0	0	0	0	0.5
128	2515	0	0	0	0	0	0	0.5
128	5821	0	0	0	0	0	0	0.5
128	5918	0	0	0	0	0	0	0.5
128	1569	0	0	0	0	0	0	0.5
128	2242	0	0	0	0	0	0	0.5
129	-1	0	0	0	0	0	0	0
129	6401	0	0	0	0	0	0	0.5
129	6672	0	0	0	0	0	0	0.5
129	2515	0	0	0	0	0	0	0.5
129	5821	0	0	0	0	0	0	0.5
129	5918	0	0	0	0	0	0	0.5
129	1569	0	0	0	0	0	0	0.5
129	2242	0	0	0	0	0	0	0.5
130	-1	0	0	0	0	0	0	0
130	6401	0	0	0	0	0	0	0.5
130	6672	0	0	0	0	0	0	0.5
130	3011	0	0	0	0	0	0	0.5
130	5821	0	0	0	0	0	0	0.5
130	5918	0	0	0	0	0	0	0.5
130	1569	0	0	0	0	0	0	0.5
130	2242	0	0	0	0	0	0	0.5
131	-1	0	0	0	0	0	0	0
131	6401	0	0	0	0	0	0	0.5
131	6672	0	0	0	0	0	0	0.5
131	3011	0	0	0	0	0	0	0.5
131	5821	0	0	0	0	0	0	0.5
131	5918	0	0	0	0	0	0	0.5
131	1569	0	0	0	0	0	0	0.5
131	2242	0	0	0	0	0	0	0.5
131	3899	0	0	0	0	0	0	0.5
132	-1	0	0	0	0	0	0	0
132	6401	0	0	0	0	0	0	0.5
132	6672	0	0	0	0	0	0	0.5
132	3011	0	0	0	0	0	0	0.5
132	5821	0	0	0	0	0	0	0.5
132	5918	0	0	0	0	0	0	0.5
132	1569	0	0	0	0	0	0	0.5
132	2242	0	0	0	0	0	0	0.5
132	731	0	0	0	0	0	0	0.5
133	-1	0	0	0	0	0	0	0
133	6401	0	0	0	0	0	0	0.5
133	6672	0	0	0	0	0	0	0.5
133	3011	0	0	0	0	0	0	0.5
133	5821	0	0	0	0	0	0	0.5
133	4747	0	0	0	0	0	0	0.5
133	1569	0	0	0	0	0	0	0.5
133	2242	0	0	0	0	0	0	0.5
133	731	0	0	0	0	0	0	0.5
134	-1	0	0	0	0	0	0	0
134	6401	0	0	0	0	0	0	0.5
134	6672	0	0	0	0	0	0	0.5
134	3011	0	0	0	0	0	0	0.5
134	5821	0	0	0	0	0	0	0.5
134	4747	0	0	0	0	0	0	0.5
134	731	0	0	0	0	0	0	0.5
134	2242	0	0	0	0	0	0	0.5
135	-1	0	0	0	0	0	0	0
135	3818	0	0	0	0	0	0	0.5
135	6672	0	0	0	0	0	0	0.5
135	3011	0	0	0	0	0	0	0.5
135	5821	0	0	0	0	0	0	0.5
135	4747	0	0	0	0	0	0	0.5
135	731	0	0	0	0	0	0	0.5
135	2242	0	0	0	0	0	0	0.5
136	-1	0	0	0	0	0	0	0
136	3818	0	0	0	0	0	0	0.5
136	6672	0	0	0	0	0	0	0.5
136	3011	0	0	0	0	0	0	0.5
136	5821	0	0	0	0	0	0	0.5
136	4747	0	0	0	0	0	0	0.5
136	731	0	0	0	0	0	0	0.5
136	4328	0	0	0	0	0	0	0.5
137	-1	0	0	0	0	0	0	0
137	3818	0	0	0	0	0	0	0.5
137	6672	0	0	0	0	0	0	0.5
137	3011	0	0	0	0	0	0	0.5
137	5821	0	0	0	0	0	0	0.5
137	4747	0	0	0	0	0	0	0.5
137	731	0	0	0	0	0	0	0.5
137	4328	0	0	0	0	0	0	0.5
137	4119	0	0	0	0	0	0	0.5
138	-1	0	0	0	0	0	0	0
138	3818	0	0	0	0	0	0	0.5
138	6672	0	0	0	0	0	0	0.5
138	3011	0	0	0	0	0	0	0.5
138	5821	0	0	0	0	0	0	0.5
138	4747	0	0	0	0	0	0	0.5
138	731	0	0	0	0	0	0	0.5
138	4328	0	0	0	0	0	0	0.5
138	4119	0	0	0	0	0	0	0.5
138	6723	0	0	0	0	0	0	0.5
139	-1	0	0	0	0	0	0	0
139	4342	0	0	0	0	0	0	0.5
139	6672	0	0	0	0	0	0	0.5
139	3011	0	0	0	0	0	0	0.5
139	5821	0	0	0	0	0	0	0.5
139	4747	0	0	0	0	0	0	0.5
139	731	0	0	0	0	0	0	0.5
139	4328	0	0	0	0	0	0	0.5
139	4119	0	0	0	0	0	0	0.5
139	6723	0	0	0	0	0	0	0.5
140	-1	0	0	0	0	0	0	0
140	4342	0	0	0	0	0	0	0.5
140	6672	0	0	0	0	0	0	0.5
140	3011	0	0	0	0	0	0	0.5
140	5821	0	0	0	0	0	0	0.5
140	4747	0	0	0	0	0	0	0.5
140	731	0	0	0	0	0	0	0.5
140	4328	0	0	0	0	0	0	0.5
140	4119	0	0	0	0	0	0	0.5
140	6723	0	0	0	0	0	0	0.5
140	7186	0	0	0	0	0	0	0.5
141	-1	0	0	0	0	0	0	0
141	4342	0	0	0	0	0	0	0.5
141	6672	0	0	0	0	0	0	0.5
141	7186	0	0	0	0	0	0	0.5
141	5821	0	0	0	0	0	0	0.5
141	4747	0	0	0	0	0	0	0.5
141	731	0	0	0	0	0	0	0.5
141	4328	0	0	0	0	0	0	0.5
141	4119	0	0	0	0	0	0	0.5
141	6723	0	0	0	0	0	0	0.5
142	-1	0	0	0	0	0	0	0
142	4342	0	0	0	0	0	0	0.5
142	6672	0	0	0	0	0	0	0.5
142	7186	0	0	0	0	0	0	0.5
142	5821	0	0	0	0	0	0	0.5
142	4747	0	0	0	0	0	0	0.5
142	731	0	0	0	0	0	0	0.5
142	4328	0	0	0	0	0	0	0.5
142	4119	0	0	0	0	0	0	0.5
142	6723	0	0	0	0	0	0	0.5
143	-1	0	0	0	0	0	0	0
143	4342	0	0	0	0	0	0	0.5
143	6672	0	0	0	0	0	0	0.5
143	7186	0	0	0	0	0	0	0.5
143	3765	0	0	0	0	0	0	0.5
143	4747	0	0	0	0	0	0	0.5
143	731	0	0	0	0	0	0	0.5
143	4328	0	0	0	0	0	0	0.5
143	4119	0	0	0	0	0	0	0.5
143	6723	0	0	0	0	0	0	0.5
144	-1	0	0	0	0	0	0	0
144	4342	0	0	0	0	0	0	0.5
144	6672	0	0	0	0	0	0	0.5
144	7186	0	0	0	0	0	0	0.5
144	3765	0	0	0	0	0	0	0.5
144	4747	0	0	0	0	0	0	0.5
144	731	0	0	0	0	0	0	0.5
144	6723	0	0	0	0	0	0	0.5
144	4119	0	0	0	0	0	0	0.5
145	-1	0	0	0	0	0	0	0
145	4342	0	0	0	0	0	0	0.5
145	6672	0	0	0	0	0	0	0.5
145	7186	0	0	0	0	0	0	0.5
145	3765	0	0	0	0	0	0	0.5
145	4747	0	0	0	0	0	0	0.5
145	731	0	0	0	0	0	0	0.5
145	6723	0	0	0	0	0	0	0.5
145	4119	0	0	0	0	0	0	0.5
145	2436	0	0	0	0	0	0	0.5
146	-1	0	0	0	0	0	0	0
146	4342	0	0	0	0	0	0	0.5
146	6672	0	0	0	0	0	0	0.5
146	7186	0	0	0	0	0	0	0.5
146	3765	0	0	0	0	0	0	0.5
146	4747	0	0	0	0	0	0	0.5
146	731	0	0	0	0	0	0	0.5
146	6723	0	0	0	0	0	0	0.5
146	2574	0	0	0	0	0	0	0.5
146	2436	0	0	0	0	0	0	0.5
147	-1	0	0	0	0	0	0	0
147	4342	0	0	0	0	0	0	0.5
147	6672	0	0	0	0	0	0	0.5
147	7186	0	0	0	0	0	0	0.5
147	3765	0	0	0	0	0	0	0.5
147	4747	0	0	0	0	0	0	0.5
147	731	0	0	0	0	0	0	0.5
147	6723	0	0	0	0	0	0	0.5
147	2574	0	0	0	0	0	0	0.5
147	2436	0	0	0	0	0	0	0.5
147	1681	0	0	0	0	0	0	0.5
148	-1	0	0	0	0	0	0	0
148	4342	0	0	0	0	0	0	0.5
148	6672	0	0	0	0	0	0	0.5
148	7186	0	0	0	0	0	0	0.5
148	3765	0	0	0	0	0	0	0.5
148	4747	0	0	0	0	0	0	0.5
148	731	0	0	0	0	0	0	0.5
148	6723	0	0	0	0	0	0	0.5
148	6652	0	0	0	0	0	0	0.5
148	2436	0	0	0	0	0	0	0.5
148	1681	0	0	0	0	0	0	0.5
149	-1	0	0	0	0	0	0	0
149	4342	0	0	0	0	0	0	0.5
149	6059	0	0	0	0	0	0	0.5
149	7186	0	0	0	0	0	0	0.5
149	3765	0	0	0	0	0	0	0.5
149	4747	0	0	0	0	0	0	0.5
149	731	0	0	0	0	0	0	0.5
149	6723	0	0	0	0	0	0	0.5
149	6652	0	0	0	0	0	0	0.5
149	2436	0	0	0	0	0	0	0.5
149	1681	0	0	0	0	0	0	0.5
150	-1	0	0	0	0	0	0	0
150	4342	0	0	0	0	0	0	0.5
150	6059	0	0	0	0	0	0	0.5
150	7186	0	0	0	0	0	0	0.5
150	3765	0	0	0	0	0	0	0.5
150	4747	0	0	0	0	0	0	0.5
150	731	0	0	0	0	0	0	0.5
150	6723	0	0	0	0	0	0	0.5
150	1681	0	0	0	0	0	0	0.5
150	2436	0	0	0	0	0	0	0.5
151	-1	0	0	0	0	0	0	0
151	5183	0	0	0	0	0	0	0.5
151	6059	0	0	0	0	0	0	0.5
151	7186	0	0	0	0	0	0	0.5
151	3765	0	0	0	0	0	0	0.5
151	4747	0	0	0	0	0	0	0.5
151	731	0	0	0	0	0	0	0.5
151	6723	0	0	0	0	0	0	0.5
151	1681	0	0	0	0	0	0	0.5
151	2436	0	0	0	0	0	0	0.5
152	-1	0	0	0	0	0	0	0
152	5183	0	0	0	0	0	0	0.5
