MODEL	VAR_ID	POST_BETA	POST_SE	MAINEFFS
145	109	0	0	4119
145	111	0	0	4342
145	106	0	0	4747
145	95	0	0	6672
145	110	0	0	6723
145	112	0	0	7186
146	0	0	0	-1
146	105	0	0	731
146	115	0	0	2436
146	116	0	0	2574
146	114	0	0	3765
146	111	0	0	4342
146	106	0	0	4747
146	95	0	0	6672
146	110	0	0	6723
146	112	0	0	7186
147	0	0	0	-1
147	105	0	0	731
147	117	0	0	1681
147	115	0	0	2436
147	116	0	0	2574
147	114	0	0	3765
147	111	0	0	4342
147	106	0	0	4747
147	95	0	0	6672
147	110	0	0	6723
147	112	0	0	7186
148	0	0	0	-1
148	105	0	0	731
148	117	0	0	1681
148	115	0	0	2436
148	114	0	0	3765
148	111	0	0	4342
148	106	0	0	4747
148	118	0	0	6652
148	95	0	0	6672
148	110	0	0	6723
148	112	0	0	7186
149	0	0	0	-1
149	105	0	0	731
149	117	0	0	1681
149	115	0	0	2436
149	114	0	0	3765
149	111	0	0	4342
149	106	0	0	4747
149	119	0	0	6059
149	118	0	0	6652
149	110	0	0	6723
149	112	0	0	7186
150	0	0	0	-1
150	105	0	0	731
150	117	0	0	1681
150	115	0	0	2436
150	114	0	0	3765
150	111	0	0	4342
150	106	0	0	4747
150	119	0	0	6059
150	110	0	0	6723
150	112	0	0	7186
151	0	0	0	-1
151	105	0	0	731
151	117	0	0	1681
151	115	0	0	2436
151	114	0	0	3765
151	106	0	0	4747
151	120	0	0	5183
151	119	0	0	6059
151	110	0	0	6723
151	112	0	0	7186
152	0	0	0	-1
152	105	0	0	731
152	117	0	0	1681
152	115	0	0	2436
152	114	0	0	3765
152	106	0	0	4747
152	120	0	0	5183
152	119	0	0	6059
152	110	0	0	6723
152	112	0	0	7186
153	0	0	0	-1
153	117	0	0	1681
153	115	0	0	2436
153	114	0	0	3765
153	121	0	0	4583
153	106	0	0	4747
153	120	0	0	5183
153	119	0	0	6059
153	110	0	0	6723
153	112	0	0	7186
154	0	0	0	-1
154	117	0	0	1681
154	115	0	0	2436
154	114	0	0	3765
154	122	0	0	4050
154	121	0	0	4583
154	106	0	0	4747
154	120	0	0	5183
154	119	0	0	6059
154	110	0	0	6723
154	112	0	0	7186
155	0	0	0	-1
155	123	0	0	1461
155	117	0	0	1681
155	115	0	0	2436
155	122	0	0	4050
155	121	0	0	4583
155	106	0	0	4747
155	120	0	0	5183
155	119	0	0	6059
155	110	0	0	6723
155	112	0	0	7186
156	0	0	0	-1
156	123	0	0	1461
156	117	0	0	1681
156	115	0	0	2436
156	122	0	0	4050
156	121	0	0	4583
156	106	0	0	4747
156	120	0	0	5183
156	119	0	0	6059
156	110	0	0	6723
156	112	0	0	7186
157	0	0	0	-1
157	123	0	0	1461
157	117	0	0	1681
157	115	0	0	2436
157	122	0	0	4050
157	121	0	0	4583
157	106	0	0	4747
157	120	0	0	5183
157	119	0	0	6059
157	110	0	0	6723
157	112	0	0	7186
157	124	0	0	7249
158	0	0	0	-1
158	123	0	0	1461
158	117	0	0	1681
158	115	0	0	2436
158	122	0	0	4050
158	121	0	0	4583
158	106	0	0	4747
158	120	0	0	5183
158	110	0	0	6723
158	112	0	0	7186
158	124	0	0	7249
159	0	0	0	-1
159	123	0	0	1461
159	117	0	0	1681
159	115	0	0	2436
159	122	0	0	4050
159	121	0	0	4583
159	106	0	0	4747
159	120	0	0	5183
159	110	0	0	6723
159	112	0	0	7186
159	124	0	0	7249
160	0	0	0	-1
160	126	0	0	618
160	123	0	0	1461
160	117	0	0	1681
160	115	0	0	2436
160	122	0	0	4050
160	121	0	0	4583
160	106	0	0	4747
160	110	0	0	6723
160	112	0	0	7186
160	124	0	0	7249
161	0	0	0	-1
161	123	0	0	1461
161	117	0	0	1681
161	115	0	0	2436
161	122	0	0	4050
161	121	0	0	4583
161	106	0	0	4747
161	110	0	0	6723
161	127	0	0	7168
161	112	0	0	7186
161	124	0	0	7249
162	0	0	0	-1
162	123	0	0	1461
162	117	0	0	1681
162	115	0	0	2436
162	122	0	0	4050
162	106	0	0	4747
162	128	0	0	6316
162	110	0	0	6723
162	127	0	0	7168
162	112	0	0	7186
162	124	0	0	7249
163	0	0	0	-1
163	123	0	0	1461
163	117	0	0	1681
163	115	0	0	2436
163	129	0	0	3355
163	122	0	0	4050
163	106	0	0	4747
163	110	0	0	6723
163	127	0	0	7168
163	112	0	0	7186
163	124	0	0	7249
164	0	0	0	-1
164	123	0	0	1461
164	115	0	0	2436
164	129	0	0	3355
164	122	0	0	4050
164	106	0	0	4747
164	110	0	0	6723
164	127	0	0	7168
164	112	0	0	7186
164	124	0	0	7249
165	0	0	0	-1
165	123	0	0	1461
165	130	0	0	2074
165	115	0	0	2436
165	129	0	0	3355
165	122	0	0	4050
165	106	0	0	4747
165	110	0	0	6723
165	127	0	0	7168
165	112	0	0	7186
165	124	0	0	7249
166	0	0	0	-1
166	123	0	0	1461
166	130	0	0	2074
166	115	0	0	2436
166	129	0	0	3355
166	122	0	0	4050
166	131	0	0	4141
166	106	0	0	4747
166	110	0	0	6723
166	127	0	0	7168
166	112	0	0	7186
166	124	0	0	7249
166	132	0	0	3355 4141
167	0	0	0	-1
167	133	0	0	663
167	123	0	0	1461
167	130	0	0	2074
167	115	0	0	2436
167	129	0	0	3355
167	122	0	0	4050
167	131	0	0	4141
167	106	0	0	4747
167	110	0	0	6723
167	127	0	0	7168
167	112	0	0	7186
167	124	0	0	7249
167	134	0	0	663 7186
167	132	0	0	3355 4141
168	0	0	0	-1
168	133	0	0	663
168	123	0	0	1461
168	115	0	0	2436
168	129	0	0	3355
168	122	0	0	4050
168	131	0	0	4141
168	106	0	0	4747
168	135	0	0	5065
168	110	0	0	6723
168	127	0	0	7168
168	112	0	0	7186
168	124	0	0	7249
168	134	0	0	663 7186
168	132	0	0	3355 4141
169	0	0	0	-1
169	133	0	0	663
169	123	0	0	1461
169	115	0	0	2436
169	129	0	0	3355
169	122	0	0	4050
169	131	0	0	4141
169	106	0	0	4747
169	135	0	0	5065
169	110	0	0	6723
169	127	0	0	7168
169	112	0	0	7186
169	124	0	0	7249
169	134	0	0	663 7186
169	132	0	0	3355 4141
170	0	0	0	-1
170	133	0	0	663
170	123	0	0	1461
170	115	0	0	2436
170	129	0	0	3355
170	122	0	0	4050
170	131	0	0	4141
170	106	0	0	4747
170	135	0	0	5065
170	136	0	0	6564
170	110	0	0	6723
170	127	0	0	7168
170	112	0	0	7186
170	124	0	0	7249
170	134	0	0	663 7186
170	132	0	0	3355 4141
171	0	0	0	-1
171	133	0	0	663
171	115	0	0	2436
171	129	0	0	3355
171	122	0	0	4050
171	131	0	0	4141
171	106	0	0	4747
171	135	0	0	5065
171	136	0	0	6564
171	110	0	0	6723
171	127	0	0	7168
171	112	0	0	7186
171	124	0	0	7249
171	134	0	0	663 7186
171	132	0	0	3355 4141
172	0	0	0	-1
172	133	0	0	663
172	129	0	0	3355
172	122	0	0	4050
172	131	0	0	4141
172	106	0	0	4747
172	135	0	0	5065
172	136	0	0	6564
172	110	0	0	6723
172	127	0	0	7168
172	112	0	0	7186
172	124	0	0	7249
172	134	0	0	663 7186
172	132	0	0	3355 4141
173	0	0	0	-1
173	133	0	0	663
173	137	0	0	2057
173	129	0	0	3355
173	122	0	0	4050
173	131	0	0	4141
173	106	0	0	4747
173	135	0	0	5065
173	136	0	0	6564
173	110	0	0	6723
173	127	0	0	7168
173	112	0	0	7186
173	124	0	0	7249
173	134	0	0	663 7186
173	138	0	0	2057 3355
173	132	0	0	3355 4141
174	0	0	0	-1
174	133	0	0	663
174	137	0	0	2057
174	129	0	0	3355
174	122	0	0	4050
174	131	0	0	4141
174	106	0	0	4747
174	135	0	0	5065
174	139	0	0	5573
174	110	0	0	6723
174	127	0	0	7168
174	112	0	0	7186
174	124	0	0	7249
174	134	0	0	663 7186
174	138	0	0	2057 3355
174	132	0	0	3355 4141
175	0	0	0	-1
175	133	0	0	663
175	137	0	0	2057
175	129	0	0	3355
175	122	0	0	4050
175	131	0	0	4141
175	106	0	0	4747
175	135	0	0	5065
175	139	0	0	5573
175	110	0	0	6723
175	127	0	0	7168
175	112	0	0	7186
175	134	0	0	663 7186
175	138	0	0	2057 3355
175	132	0	0	3355 4141
176	0	0	0	-1
176	133	0	0	663
176	137	0	0	2057
176	129	0	0	3355
176	122	0	0	4050
176	131	0	0	4141
176	106	0	0	4747
176	135	0	0	5065
176	140	0	0	5547
176	139	0	0	5573
176	110	0	0	6723
176	127	0	0	7168
176	112	0	0	7186
176	134	0	0	663 7186
176	138	0	0	2057 3355
177	0	0	0	-1
177	133	0	0	663
177	137	0	0	2057
177	129	0	0	3355
177	122	0	0	4050
177	131	0	0	4141
177	106	0	0	4747
177	135	0	0	5065
177	140	0	0	5547
177	139	0	0	5573
177	110	0	0	6723
177	127	0	0	7168
177	112	0	0	7186
177	138	0	0	2057 3355
178	0	0	0	-1
178	133	0	0	663
178	141	0	0	939
178	137	0	0	2057
178	129	0	0	3355
178	122	0	0	4050
178	131	0	0	4141
178	106	0	0	4747
178	135	0	0	5065
178	140	0	0	5547
178	139	0	0	5573
178	110	0	0	6723
178	127	0	0	7168
178	112	0	0	7186
179	0	0	0	-1
179	133	0	0	663
179	141	0	0	939
179	137	0	0	2057
179	129	0	0	3355
179	122	0	0	4050
179	131	0	0	4141
179	135	0	0	5065
179	140	0	0	5547
179	139	0	0	5573
179	110	0	0	6723
179	127	0	0	7168
179	112	0	0	7186
179	142	0	0	7235
180	0	0	0	-1
180	133	0	0	663
180	141	0	0	939
180	137	0	0	2057
180	129	0	0	3355
180	122	0	0	4050
180	131	0	0	4141
180	135	0	0	5065
180	140	0	0	5547
180	110	0	0	6723
180	127	0	0	7168
180	112	0	0	7186
180	142	0	0	7235
181	0	0	0	-1
181	133	0	0	663
181	141	0	0	939
181	137	0	0	2057
181	129	0	0	3355
181	122	0	0	4050
181	131	0	0	4141
181	135	0	0	5065
181	140	0	0	5547
181	127	0	0	7168
181	112	0	0	7186
181	142	0	0	7235
182	0	0	0	-1
182	133	0	0	663
182	141	0	0	939
182	137	0	0	2057
182	129	0	0	3355
182	122	0	0	4050
182	131	0	0	4141
182	135	0	0	5065
182	140	0	0	5547
182	143	0	0	6154
182	127	0	0	7168
182	112	0	0	7186
182	142	0	0	7235
183	0	0	0	-1
183	133	0	0	663
183	141	0	0	939
183	137	0	0	2057
183	129	0	0	3355
183	122	0	0	4050
183	131	0	0	4141
183	140	0	0	5547
183	144	0	0	5780
183	143	0	0	6154
183	127	0	0	7168
183	112	0	0	7186
183	142	0	0	7235
184	0	0	0	-1
184	133	0	0	663
184	141	0	0	939
184	137	0	0	2057
184	129	0	0	3355
184	122	0	0	4050
184	131	0	0	4141
184	145	0	0	4725
184	140	0	0	5547
184	144	0	0	5780
184	143	0	0	6154
184	127	0	0	7168
184	142	0	0	7235
185	0	0	0	-1
185	133	0	0	663
185	141	0	0	939
185	129	0	0	3355
185	122	0	0	4050
185	131	0	0	4141
185	145	0	0	4725
185	146	0	0	4863
185	140	0	0	5547
185	144	0	0	5780
185	143	0	0	6154
185	127	0	0	7168
185	142	0	0	7235
186	0	0	0	-1
186	133	0	0	663
186	141	0	0	939
186	147	0	0	2640
186	129	0	0	3355
186	122	0	0	4050
186	131	0	0	4141
186	145	0	0	4725
186	146	0	0	4863
186	140	0	0	5547
186	144	0	0	5780
186	143	0	0	6154
186	127	0	0	7168
186	142	0	0	7235
187	0	0	0	-1
187	133	0	0	663
187	141	0	0	939
187	148	0	0	1793
187	147	0	0	2640
187	129	0	0	3355
187	131	0	0	4141
187	145	0	0	4725
187	146	0	0	4863
187	140	0	0	5547
187	144	0	0	5780
187	143	0	0	6154
187	127	0	0	7168
187	142	0	0	7235
188	0	0	0	-1
188	133	0	0	663
188	141	0	0	939
188	148	0	0	1793
188	147	0	0	2640
188	129	0	0	3355
188	131	0	0	4141
188	145	0	0	4725
188	146	0	0	4863
188	140	0	0	5547
188	149	0	0	6108
188	143	0	0	6154
188	127	0	0	7168
188	142	0	0	7235
189	0	0	0	-1
189	133	0	0	663
189	141	0	0	939
189	148	0	0	1793
189	147	0	0	2640
189	150	0	0	2753
189	129	0	0	3355
189	145	0	0	4725
189	146	0	0	4863
189	140	0	0	5547
189	149	0	0	6108
189	143	0	0	6154
189	127	0	0	7168
189	142	0	0	7235
190	0	0	0	-1
190	133	0	0	663
190	141	0	0	939
190	148	0	0	1793
190	147	0	0	2640
190	150	0	0	2753
190	129	0	0	3355
190	145	0	0	4725
190	146	0	0	4863
190	151	0	0	5194
190	140	0	0	5547
190	149	0	0	6108
190	143	0	0	6154
190	127	0	0	7168
190	142	0	0	7235
191	0	0	0	-1
191	133	0	0	663
191	141	0	0	939
191	148	0	0	1793
191	147	0	0	2640
191	150	0	0	2753
191	152	0	0	3181
191	129	0	0	3355
191	145	0	0	4725
191	146	0	0	4863
191	151	0	0	5194
191	140	0	0	5547
191	143	0	0	6154
191	127	0	0	7168
191	142	0	0	7235
192	0	0	0	-1
192	133	0	0	663
192	141	0	0	939
192	148	0	0	1793
192	147	0	0	2640
192	150	0	0	2753
192	152	0	0	3181
192	129	0	0	3355
192	145	0	0	4725
192	146	0	0	4863
192	153	0	0	4895
192	151	0	0	5194
192	140	0	0	5547
192	143	0	0	6154
192	142	0	0	7235
193	0	0	0	-1
193	133	0	0	663
193	141	0	0	939
193	148	0	0	1793
193	147	0	0	2640
193	150	0	0	2753
193	152	0	0	3181
193	129	0	0	3355
193	145	0	0	4725
193	146	0	0	4863
193	153	0	0	4895
193	151	0	0	5194
193	143	0	0	6154
193	154	0	0	6432
193	142	0	0	7235
194	0	0	0	-1
194	133	0	0	663
194	148	0	0	1793
194	147	0	0	2640
194	150	0	0	2753
194	152	0	0	3181
194	129	0	0	3355
194	155	0	0	3557
194	145	0	0	4725
194	146	0	0	4863
194	153	0	0	4895
194	151	0	0	5194
194	143	0	0	6154
194	154	0	0	6432
194	142	0	0	7235
195	0	0	0	-1
195	133	0	0	663
195	148	0	0	1793
195	147	0	0	2640
195	152	0	0	3181
195	129	0	0	3355
195	155	0	0	3557
195	156	0	0	3563
195	145	0	0	4725
195	146	0	0	4863
195	153	0	0	4895
195	151	0	0	5194
195	143	0	0	6154
195	154	0	0	6432
195	142	0	0	7235
196	0	0	0	-1
196	148	0	0	1793
196	147	0	0	2640
196	152	0	0	3181
196	129	0	0	3355
196	155	0	0	3557
196	156	0	0	3563
196	145	0	0	4725
196	146	0	0	4863
196	153	0	0	4895
196	151	0	0	5194
196	143	0	0	6154
196	154	0	0	6432
196	157	0	0	7079
196	142	0	0	7235
197	0	0	0	-1
197	148	0	0	1793
197	147	0	0	2640
197	152	0	0	3181
197	129	0	0	3355
197	155	0	0	3557
197	156	0	0	3563
197	145	0	0	4725
197	146	0	0	4863
197	153	0	0	4895
197	151	0	0	5194
197	143	0	0	6154
197	157	0	0	7079
197	142	0	0	7235
198	0	0	0	-1
198	148	0	0	1793
198	147	0	0	2640
198	152	0	0	3181
198	155	0	0	3557
198	156	0	0	3563
198	145	0	0	4725
198	146	0	0	4863
198	153	0	0	4895
198	151	0	0	5194
198	158	0	0	5770
198	143	0	0	6154
198	157	0	0	7079
198	142	0	0	7235
199	0	0	0	-1
199	148	0	0	1793
199	147	0	0	2640
199	152	0	0	3181
199	155	0	0	3557
199	156	0	0	3563
199	145	0	0	4725
199	146	0	0	4863
199	153	0	0	4895
199	151	0	0	5194
199	143	0	0	6154
199	157	0	0	7079
199	142	0	0	7235
200	0	0	0	-1
200	148	0	0	1793
200	147	0	0	2640
200	152	0	0	3181
200	159	0	0	3500
200	155	0	0	3557
200	156	0	0	3563
200	145	0	0	4725
200	146	0	0	4863
200	153	0	0	4895
200	151	0	0	5194
200	143	0	0	6154
200	157	0	0	7079
200	142	0	0	7235
201	0	0	0	-1
201	148	0	0	1793
201	147	0	0	2640
201	152	0	0	3181
201	155	0	0	3557
201	156	0	0	3563
201	145	0	0	4725
201	146	0	0	4863
201	153	0	0	4895
201	151	0	0	5194
201	143	0	0	6154
201	157	0	0	7079
201	142	0	0	7235
202	0	0	0	-1
202	160	0	0	129
202	148	0	0	1793
202	147	0	0	2640
202	152	0	0	3181
202	155	0	0	3557
202	145	0	0	4725
202	146	0	0	4863
202	153	0	0	4895
202	151	0	0	5194
202	143	0	0	6154
202	157	0	0	7079
202	142	0	0	7235
203	0	0	0	-1
203	160	0	0	129
203	148	0	0	1793
203	147	0	0	2640
203	152	0	0	3181
203	145	0	0	4725
203	146	0	0	4863
203	153	0	0	4895
203	151	0	0	5194
203	143	0	0	6154
203	157	0	0	7079
203	142	0	0	7235
204	0	0	0	-1
204	160	0	0	129
204	148	0	0	1793
204	147	0	0	2640
204	152	0	0	3181
204	161	0	0	3743
204	145	0	0	4725
204	153	0	0	4895
204	151	0	0	5194
204	143	0	0	6154
204	157	0	0	7079
204	142	0	0	7235
205	0	0	0	-1
205	160	0	0	129
205	148	0	0	1793
205	147	0	0	2640
205	162	0	0	2900
205	152	0	0	3181
205	161	0	0	3743
205	145	0	0	4725
205	153	0	0	4895
205	151	0	0	5194
205	143	0	0	6154
205	157	0	0	7079
206	0	0	0	-1
206	160	0	0	129
206	163	0	0	1050
206	148	0	0	1793
206	147	0	0	2640
206	162	0	0	2900
206	161	0	0	3743
206	145	0	0	4725
206	153	0	0	4895
206	151	0	0	5194
206	143	0	0	6154
206	157	0	0	7079
207	0	0	0	-1
207	160	0	0	129
207	163	0	0	1050
207	148	0	0	1793
207	147	0	0	2640
207	164	0	0	2826
207	162	0	0	2900
207	161	0	0	3743
207	145	0	0	4725
207	153	0	0	4895
207	151	0	0	5194
207	143	0	0	6154
208	0	0	0	-1
208	160	0	0	129
208	163	0	0	1050
208	148	0	0	1793
208	147	0	0	2640
208	164	0	0	2826
208	162	0	0	2900
208	161	0	0	3743
208	145	0	0	4725
208	153	0	0	4895
208	151	0	0	5194
208	143	0	0	6154
208	165	0	0	6226
209	0	0	0	-1
209	160	0	0	129
209	163	0	0	1050
209	148	0	0	1793
209	147	0	0	2640
209	164	0	0	2826
209	162	0	0	2900
209	161	0	0	3743
209	145	0	0	4725
209	153	0	0	4895
209	151	0	0	5194
209	143	0	0	6154
210	0	0	0	-1
210	160	0	0	129
210	163	0	0	1050
210	148	0	0	1793
210	147	0	0	2640
210	164	0	0	2826
210	161	0	0	3743
210	145	0	0	4725
210	153	0	0	4895
210	151	0	0	5194
210	143	0	0	6154
210	166	0	0	6767
211	0	0	0	-1
211	160	0	0	129
211	163	0	0	1050
211	148	0	0	1793
211	147	0	0	2640
211	164	0	0	2826
211	161	0	0	3743
211	145	0	0	4725
211	151	0	0	5194
211	143	0	0	6154
211	166	0	0	6767
212	0	0	0	-1
212	167	0	0	111
212	160	0	0	129
212	163	0	0	1050
212	147	0	0	2640
212	164	0	0	2826
212	161	0	0	3743
212	145	0	0	4725
212	151	0	0	5194
212	143	0	0	6154
212	166	0	0	6767
213	0	0	0	-1
213	167	0	0	111
213	160	0	0	129
213	147	0	0	2640
213	164	0	0	2826
213	161	0	0	3743
213	145	0	0	4725
213	168	0	0	5016
213	151	0	0	5194
213	143	0	0	6154
213	166	0	0	6767
214	0	0	0	-1
214	167	0	0	111
214	160	0	0	129
214	147	0	0	2640
214	164	0	0	2826
214	161	0	0	3743
214	145	0	0	4725
214	168	0	0	5016
214	143	0	0	6154
214	166	0	0	6767
215	0	0	0	-1
215	167	0	0	111
215	160	0	0	129
215	164	0	0	2826
215	161	0	0	3743
215	145	0	0	4725
215	168	0	0	5016
215	143	0	0	6154
215	166	0	0	6767
216	0	0	0	-1
216	160	0	0	129
216	164	0	0	2826
216	161	0	0	3743
216	145	0	0	4725
216	168	0	0	5016
216	143	0	0	6154
216	166	0	0	6767
217	0	0	0	-1
217	160	0	0	129
217	161	0	0	3743
217	145	0	0	4725
217	168	0	0	5016
217	143	0	0	6154
217	166	0	0	6767
218	0	0	0	-1
218	161	0	0	3743
218	145	0	0	4725
218	168	0	0	5016
218	143	0	0	6154
218	166	0	0	6767
219	0	0	0	-1
219	169	0	0	1450
219	145	0	0	4725
219	168	0	0	5016
219	143	0	0	6154
219	166	0	0	6767
220	0	0	0	-1
220	169	0	0	1450
220	168	0	0	5016
220	170	0	0	5089
220	143	0	0	6154
220	166	0	0	6767
221	0	0	0	-1
221	169	0	0	1450
221	171	0	0	2708
221	168	0	0	5016
221	143	0	0	6154
221	166	0	0	6767
222	0	0	0	-1
222	169	0	0	1450
222	171	0	0	2708
222	172	0	0	4953
222	168	0	0	5016
222	143	0	0	6154
223	0	0	0	-1
223	169	0	0	1450
223	173	0	0	1833
223	171	0	0	2708
223	172	0	0	4953
223	143	0	0	6154
224	0	0	0	-1
224	169	0	0	1450
224	173	0	0	1833
224	171	0	0	2708
224	174	0	0	3252
224	172	0	0	4953
225	0	0	0	-1
225	173	0	0	1833
225	171	0	0	2708
225	174	0	0	3252
225	172	0	0	4953
225	175	0	0	6052
226	0	0	0	-1
226	176	0	0	401
226	171	0	0	2708
226	174	0	0	3252
226	172	0	0	4953
226	175	0	0	6052
227	0	0	0	-1
227	176	0	0	401
227	171	0	0	2708
227	172	0	0	4953
227	177	0	0	5686
227	175	0	0	6052
228	0	0	0	-1
228	176	0	0	401
228	171	0	0	2708
228	178	0	0	4051
228	172	0	0	4953
228	177	0	0	5686
228	175	0	0	6052
229	0	0	0	-1
229	176	0	0	401
229	171	0	0	2708
229	179	0	0	2811
229	178	0	0	4051
229	172	0	0	4953
229	177	0	0	5686
230	0	0	0	-1
230	176	0	0	401
230	171	0	0	2708
230	179	0	0	2811
230	178	0	0	4051
230	180	0	0	4518
230	172	0	0	4953
230	177	0	0	5686
231	0	0	0	-1
231	176	0	0	401
231	171	0	0	2708
231	179	0	0	2811
231	178	0	0	4051
231	180	0	0	4518
231	172	0	0	4953
231	181	0	0	5360
231	177	0	0	5686
232	0	0	0	-1
232	176	0	0	401
232	171	0	0	2708
232	179	0	0	2811
232	178	0	0	4051
232	180	0	0	4518
232	172	0	0	4953
232	177	0	0	5686
233	0	0	0	-1
233	176	0	0	401
233	171	0	0	2708
233	179	0	0	2811
233	178	0	0	4051
233	180	0	0	4518
233	182	0	0	4952
233	172	0	0	4953
234	0	0	0	-1
234	176	0	0	401
234	183	0	0	2387
234	171	0	0	2708
234	179	0	0	2811
234	178	0	0	4051
234	180	0	0	4518
234	182	0	0	4952
234	172	0	0	4953
235	0	0	0	-1
235	184	0	0	186
235	176	0	0	401
235	183	0	0	2387
235	171	0	0	2708
235	179	0	0	2811
235	178	0	0	4051
235	180	0	0	4518
235	182	0	0	4952
236	0	0	0	-1
236	184	0	0	186
236	176	0	0	401
236	183	0	0	2387
236	171	0	0	2708
236	179	0	0	2811
236	178	0	0	4051
236	182	0	0	4952
236	185	0	0	6095
237	0	0	0	-1
237	184	0	0	186
237	176	0	0	401
237	183	0	0	2387
237	171	0	0	2708
237	178	0	0	4051
237	182	0	0	4952
237	185	0	0	6095
237	186	0	0	6660
238	0	0	0	-1
238	176	0	0	401
238	183	0	0	2387
238	171	0	0	2708
238	178	0	0	4051
238	182	0	0	4952
238	185	0	0	6095
238	186	0	0	6660
239	0	0	0	-1
239	176	0	0	401
239	183	0	0	2387
239	171	0	0	2708
239	178	0	0	4051
239	187	0	0	4666
239	182	0	0	4952
239	185	0	0	6095
239	186	0	0	6660
240	0	0	0	-1
240	176	0	0	401
240	183	0	0	2387
240	171	0	0	2708
240	178	0	0	4051
240	187	0	0	4666
240	182	0	0	4952
240	185	0	0	6095
240	186	0	0	6660
241	0	0	0	-1
241	189	0	0	57
241	176	0	0	401
241	183	0	0	2387
241	171	0	0	2708
241	178	0	0	4051
241	182	0	0	4952
241	185	0	0	6095
241	186	0	0	6660
242	0	0	0	-1
242	189	0	0	57
242	176	0	0	401
242	190	0	0	2016
242	183	0	0	2387
242	171	0	0	2708
242	178	0	0	4051
242	182	0	0	4952
242	185	0	0	6095
242	186	0	0	6660
243	0	0	0	-1
243	189	0	0	57
243	176	0	0	401
243	191	0	0	1870
243	190	0	0	2016
243	183	0	0	2387
243	171	0	0	2708
243	178	0	0	4051
243	182	0	0	4952
243	185	0	0	6095
243	186	0	0	6660
244	0	0	0	-1
244	176	0	0	401
244	191	0	0	1870
244	190	0	0	2016
244	183	0	0	2387
244	171	0	0	2708
244	178	0	0	4051
244	182	0	0	4952
244	185	0	0	6095
244	186	0	0	6660
245	0	0	0	-1
245	176	0	0	401
245	191	0	0	1870
245	190	0	0	2016
245	183	0	0	2387
245	171	0	0	2708
245	192	0	0	3632
245	178	0	0	4051
245	182	0	0	4952
245	185	0	0	6095
245	186	0	0	6660
246	0	0	0	-1
246	176	0	0	401
246	191	0	0	1870
246	190	0	0	2016
246	171	0	0	2708
246	192	0	0	3632
246	178	0	0	4051
246	182	0	0	4952
246	185	0	0	6095
246	186	0	0	6660
247	0	0	0	-1
247	176	0	0	401
247	191	0	0	1870
247	171	0	0	2708
247	192	0	0	3632
247	178	0	0	4051
247	182	0	0	4952
247	193	0	0	5169
247	185	0	0	6095
247	186	0	0	6660
248	0	0	0	-1
248	176	0	0	401
248	191	0	0	1870
248	171	0	0	2708
248	192	0	0	3632
248	194	0	0	3644
248	178	0	0	4051
248	182	0	0	4952
248	193	0	0	5169
248	185	0	0	6095
248	186	0	0	6660
249	0	0	0	-1
249	176	0	0	401
249	191	0	0	1870
249	171	0	0	2708
249	192	0	0	3632
249	194	0	0	3644
249	178	0	0	4051
249	193	0	0	5169
249	195	0	0	5683
249	185	0	0	6095
249	186	0	0	6660
250	0	0	0	-1
250	176	0	0	401
250	191	0	0	1870
250	171	0	0	2708
250	192	0	0	3632
250	194	0	0	3644
250	178	0	0	4051
250	193	0	0	5169
250	195	0	0	5683
250	185	0	0	6095
250	186	0	0	6660
251	0	0	0	-1
251	176	0	0	401
251	191	0	0	1870
251	171	0	0	2708
251	192	0	0	3632
251	194	0	0	3644
251	178	0	0	4051
251	195	0	0	5683
251	185	0	0	6095
251	186	0	0	6660
251	196	0	0	6779
252	0	0	0	-1
252	176	0	0	401
252	191	0	0	1870
252	171	0	0	2708
252	194	0	0	3644
252	178	0	0	4051
252	195	0	0	5683
252	185	0	0	6095
252	186	0	0	6660
252	196	0	0	6779
252	197	0	0	6871
253	0	0	0	-1
253	176	0	0	401
253	191	0	0	1870
253	171	0	0	2708
253	194	0	0	3644
253	178	0	0	4051
253	185	0	0	6095
253	186	0	0	6660
253	196	0	0	6779
253	197	0	0	6871
254	0	0	0	-1
254	176	0	0	401
254	191	0	0	1870
254	198	0	0	1881
254	171	0	0	2708
254	194	0	0	3644
254	178	0	0	4051
254	185	0	0	6095
254	186	0	0	6660
254	197	0	0	6871
255	0	0	0	-1
255	176	0	0	401
255	191	0	0	1870
255	171	0	0	2708
255	194	0	0	3644
255	178	0	0	4051
255	199	0	0	4282
255	185	0	0	6095
255	186	0	0	6660
255	197	0	0	6871
256	0	0	0	-1
256	191	0	0	1870
256	171	0	0	2708
256	194	0	0	3644
256	178	0	0	4051
256	199	0	0	4282
256	185	0	0	6095
256	186	0	0	6660
256	197	0	0	6871
257	0	0	0	-1
257	191	0	0	1870
257	171	0	0	2708
257	194	0	0	3644
257	200	0	0	3835
257	178	0	0	4051
257	199	0	0	4282
257	185	0	0	6095
257	186	0	0	6660
257	197	0	0	6871
258	0	0	0	-1
258	201	0	0	1842
258	191	0	0	1870
258	171	0	0	2708
258	194	0	0	3644
258	200	0	0	3835
258	178	0	0	4051
258	199	0	0	4282
258	185	0	0	6095
258	186	0	0	6660
258	197	0	0	6871
259	0	0	0	-1
259	201	0	0	1842
259	191	0	0	1870
259	171	0	0	2708
259	194	0	0	3644
259	200	0	0	3835
259	178	0	0	4051
